25.0,100,1.0,0.5,745838
25.0,100,1.0,0.6,786566
25.0,100,1.0,0.7,787502
25.0,100,1.0,0.8,807322
25.0,100,1.0,0.9,779092
25.0,100,1.0,1.0,772840
25.0,100,1.1,0.5,735785
25.0,100,1.1,0.6,766534
25.0,100,1.1,0.7,824266
25.0,100,1.1,0.8,821497
25.0,100,1.1,0.9,800168
25.0,100,1.1,1.0,776517
25.0,100,1.2,0.5,764466
25.0,100,1.2,0.6,780224
25.0,100,1.2,0.7,800993
25.0,100,1.2,0.8,838168
25.0,100,1.2,0.9,845751
25.0,100,1.2,1.0,806082
25.0,100,1.3,0.5,753304
25.0,100,1.3,0.6,777672
25.0,100,1.3,0.7,827586
25.0,100,1.3,0.8,861787
25.0,100,1.3,0.9,832020
25.0,100,1.3,1.0,836912
25.0,100,1.4,0.5,711466
25.0,100,1.4,0.6,780125
25.0,100,1.4,0.7,832383
25.0,100,1.4,0.8,862380
25.0,100,1.4,0.9,851257
25.0,100,1.4,1.0,841396
25.0,100,1.5,0.5,743621
25.0,100,1.5,0.6,723764
25.0,100,1.5,0.7,808296
25.0,100,1.5,0.8,857032
25.0,100,1.5,0.9,819883
25.0,100,1.5,1.0,843052
25.0,150,1.0,0.5,745838
25.0,150,1.0,0.6,786566
25.0,150,1.0,0.7,805343
25.0,150,1.0,0.8,794718
25.0,150,1.0,0.9,762386
25.0,150,1.0,1.0,747925
25.0,150,1.1,0.5,735785
25.0,150,1.1,0.6,766534
25.0,150,1.1,0.7,807715
25.0,150,1.1,0.8,814394
25.0,150,1.1,0.9,793779
25.0,150,1.1,1.0,789876
25.0,150,1.2,0.5,764466
25.0,150,1.2,0.6,774259
25.0,150,1.2,0.7,806204
25.0,150,1.2,0.8,828665
25.0,150,1.2,0.9,845855
25.0,150,1.2,1.0,804191
25.0,150,1.3,0.5,753304
25.0,150,1.3,0.6,777672
25.0,150,1.3,0.7,827586
25.0,150,1.3,0.8,850393
25.0,150,1.3,0.9,822536
25.0,150,1.3,1.0,826778
25.0,150,1.4,0.5,711466
25.0,150,1.4,0.6,786189
25.0,150,1.4,0.7,832383
25.0,150,1.4,0.8,837537
25.0,150,1.4,0.9,842094
25.0,150,1.4,1.0,831828
25.0,150,1.5,0.5,736928
25.0,150,1.5,0.6,723764
25.0,150,1.5,0.7,812725
25.0,150,1.5,0.8,874830
25.0,150,1.5,0.9,847428
25.0,150,1.5,1.0,817580
25.0,200,1.0,0.5,745838
25.0,200,1.0,0.6,786566
25.0,200,1.0,0.7,787725
25.0,200,1.0,0.8,787798
25.0,200,1.0,0.9,748484
25.0,200,1.0,1.0,766357
25.0,200,1.1,0.5,735785
25.0,200,1.1,0.6,766534
25.0,200,1.1,0.7,810878
25.0,200,1.1,0.8,814394
25.0,200,1.1,0.9,798728
25.0,200,1.1,1.0,762573
25.0,200,1.2,0.5,764466
25.0,200,1.2,0.6,758088
25.0,200,1.2,0.7,813689
25.0,200,1.2,0.8,822869
25.0,200,1.2,0.9,814543
25.0,200,1.2,1.0,797051
25.0,200,1.3,0.5,753304
25.0,200,1.3,0.6,749555
25.0,200,1.3,0.7,808860
25.0,200,1.3,0.8,835488
25.0,200,1.3,0.9,819378
25.0,200,1.3,1.0,794142
25.0,200,1.4,0.5,711466
25.0,200,1.4,0.6,786189
25.0,200,1.4,0.7,819805
25.0,200,1.4,0.8,829535
25.0,200,1.4,0.9,837487
25.0,200,1.4,1.0,824896
25.0,200,1.5,0.5,736928
25.0,200,1.5,0.6,723764
25.0,200,1.5,0.7,805292
25.0,200,1.5,0.8,823443
25.0,200,1.5,0.9,825852
25.0,200,1.5,1.0,814460
25.0,250,1.0,0.5,745838
25.0,250,1.0,0.6,786566
25.0,250,1.0,0.7,789186
25.0,250,1.0,0.8,811570
25.0,250,1.0,0.9,730997
25.0,250,1.0,1.0,750202
25.0,250,1.1,0.5,735785
25.0,250,1.1,0.6,766534
25.0,250,1.1,0.7,789087
25.0,250,1.1,0.8,771994
25.0,250,1.1,0.9,782067
25.0,250,1.1,1.0,789487
25.0,250,1.2,0.5,764466
25.0,250,1.2,0.6,758088
25.0,250,1.2,0.7,812072
25.0,250,1.2,0.8,821762
25.0,250,1.2,0.9,783498
25.0,250,1.2,1.0,768061
25.0,250,1.3,0.5,753304
25.0,250,1.3,0.6,749555
