25.0,100,1.0,0.5,588456
25.0,100,1.0,0.6,588456
25.0,100,1.0,0.7,588456
25.0,100,1.0,0.8,588456
25.0,100,1.0,0.9,588456
25.0,100,1.0,1.0,588456
25.0,100,1.1,0.5,571288
25.0,100,1.1,0.6,571288
25.0,100,1.1,0.7,571288
25.0,100,1.1,0.8,571288
25.0,100,1.1,0.9,571288
25.0,100,1.1,1.0,571288
25.0,100,1.2,0.5,467404
25.0,100,1.2,0.6,467404
25.0,100,1.2,0.7,467404
25.0,100,1.2,0.8,467404
25.0,100,1.2,0.9,467404
25.0,100,1.2,1.0,467404
25.0,100,1.3,0.5,448700
25.0,100,1.3,0.6,448700
25.0,100,1.3,0.7,448700
25.0,100,1.3,0.8,448700
25.0,100,1.3,0.9,448700
25.0,100,1.3,1.0,448700
25.0,100,1.4,0.5,618969
25.0,100,1.4,0.6,618969
25.0,100,1.4,0.7,618969
25.0,100,1.4,0.8,618969
25.0,100,1.4,0.9,618969
25.0,100,1.4,1.0,618969
25.0,100,1.5,0.5,627606
25.0,100,1.5,0.6,627606
25.0,100,1.5,0.7,627606
25.0,100,1.5,0.8,627606
25.0,100,1.5,0.9,627606
25.0,100,1.5,1.0,627606
25.0,150,1.0,0.5,620217
25.0,150,1.0,0.6,620217
25.0,150,1.0,0.7,620217
25.0,150,1.0,0.8,620217
25.0,150,1.0,0.9,620217
25.0,150,1.0,1.0,620217
25.0,150,1.1,0.5,576451
25.0,150,1.1,0.6,576451
25.0,150,1.1,0.7,576451
25.0,150,1.1,0.8,576451
25.0,150,1.1,0.9,576451
25.0,150,1.1,1.0,576451
25.0,150,1.2,0.5,630470
25.0,150,1.2,0.6,630470
25.0,150,1.2,0.7,630470
25.0,150,1.2,0.8,630470
25.0,150,1.2,0.9,630470
25.0,150,1.2,1.0,630470
25.0,150,1.3,0.5,630470
25.0,150,1.3,0.6,630470
25.0,150,1.3,0.7,630470
25.0,150,1.3,0.8,630470
25.0,150,1.3,0.9,630470
25.0,150,1.3,1.0,630470
25.0,150,1.4,0.5,615133
25.0,150,1.4,0.6,615133
25.0,150,1.4,0.7,615133
25.0,150,1.4,0.8,615133
25.0,150,1.4,0.9,615133
25.0,150,1.4,1.0,615133
25.0,150,1.5,0.5,596129
25.0,150,1.5,0.6,596129
25.0,150,1.5,0.7,596129
25.0,150,1.5,0.8,596129
25.0,150,1.5,0.9,596129
25.0,150,1.5,1.0,596129
25.0,200,1.0,0.5,558751
25.0,200,1.0,0.6,558751
25.0,200,1.0,0.7,558751
25.0,200,1.0,0.8,558751
25.0,200,1.0,0.9,558751
25.0,200,1.0,1.0,558751
25.0,200,1.1,0.5,624184
25.0,200,1.1,0.6,624184
25.0,200,1.1,0.7,624184
25.0,200,1.1,0.8,624184
25.0,200,1.1,0.9,624184
25.0,200,1.1,1.0,624184
25.0,200,1.2,0.5,560059
25.0,200,1.2,0.6,560059
25.0,200,1.2,0.7,560059
25.0,200,1.2,0.8,560059
25.0,200,1.2,0.9,560059
25.0,200,1.2,1.0,560059
25.0,200,1.3,0.5,628063
25.0,200,1.3,0.6,628063
25.0,200,1.3,0.7,628063
25.0,200,1.3,0.8,628063
25.0,200,1.3,0.9,628063
25.0,200,1.3,1.0,628063
25.0,200,1.4,0.5,607461
25.0,200,1.4,0.6,607461
25.0,200,1.4,0.7,607461
25.0,200,1.4,0.8,607461
25.0,200,1.4,0.9,607461
25.0,200,1.4,1.0,607461
25.0,200,1.5,0.5,634959
25.0,200,1.5,0.6,634959
25.0,200,1.5,0.7,634959
25.0,200,1.5,0.8,634959
25.0,200,1.5,0.9,634959
25.0,200,1.5,1.0,634959
25.0,250,1.0,0.5,597424
25.0,250,1.0,0.6,597424
25.0,250,1.0,0.7,597424
25.0,250,1.0,0.8,597424
25.0,250,1.0,0.9,597424
25.0,250,1.0,1.0,597424
25.0,250,1.1,0.5,596242
25.0,250,1.1,0.6,596242
25.0,250,1.1,0.7,596242
25.0,250,1.1,0.8,596242
25.0,250,1.1,0.9,596242
25.0,250,1.1,1.0,596242
25.0,250,1.2,0.5,616015
25.0,250,1.2,0.6,616015
25.0,250,1.2,0.7,616015
25.0,250,1.2,0.8,616015
25.0,250,1.2,0.9,616015
25.0,250,1.2,1.0,616015
25.0,250,1.3,0.5,583692
25.0,250,1.3,0.6,583692
25.0,250,1.3,0.7,583692
25.0,250,1.3,0.8,583692
25.0,250,1.3,0.9,583692
25.0,250,1.3,1.0,583692
25.0,250,1.4,0.5,576118
25.0,250,1.4,0.6,576118
25.0,250,1.4,0.7,576118
25.0,250,1.4,0.8,576118
25.0,250,1.4,0.9,576118
25.0,250,1.4,1.0,576118
25.0,250,1.5,0.5,590195
25.0,250,1.5,0.6,590195
25.0,250,1.5,0.7,590195
25.0,250,1.5,0.8,590195
25.0,250,1.5,0.9,590195
25.0,250,1.5,1.0,590195
25.0,300,1.0,0.5,597502
25.0,300,1.0,0.6,597502
25.0,300,1.0,0.7,597502
25.0,300,1.0,0.8,597502
25.0,300,1.0,0.9,597502
25.0,300,1.0,1.0,597502
25.0,300,1.1,0.5,646315
25.0,300,1.1,0.6,646315
25.0,300,1.1,0.7,646315
25.0,300,1.1,0.8,646315
25.0,300,1.1,0.9,646315
25.0,300,1.1,1.0,646315
25.0,300,1.2,0.5,591984
25.0,300,1.2,0.6,591984
25.0,300,1.2,0.7,591984
25.0,300,1.2,0.8,591984
25.0,300,1.2,0.9,591984
25.0,300,1.2,1.0,591984
25.0,300,1.3,0.5,591618
25.0,300,1.3,0.6,591618
25.0,300,1.3,0.7,591618
25.0,300,1.3,0.8,591618
25.0,300,1.3,0.9,591618
25.0,300,1.3,1.0,591618
25.0,300,1.4,0.5,586768
25.0,300,1.4,0.6,586768
25.0,300,1.4,0.7,586768
25.0,300,1.4,0.8,586768
25.0,300,1.4,0.9,586768
25.0,300,1.4,1.0,586768
25.0,300,1.5,0.5,585164
25.0,300,1.5,0.6,585164
25.0,300,1.5,0.7,585164
25.0,300,1.5,0.8,585164
25.0,300,1.5,0.9,585164
25.0,300,1.5,1.0,585164
25.0,350,1.0,0.5,635409
25.0,350,1.0,0.6,635409
25.0,350,1.0,0.7,635409
25.0,350,1.0,0.8,635409
25.0,350,1.0,0.9,635409
25.0,350,1.0,1.0,635409
25.0,350,1.1,0.5,594497
25.0,350,1.1,0.6,594497
25.0,350,1.1,0.7,594497
25.0,350,1.1,0.8,594497
25.0,350,1.1,0.9,594497
25.0,350,1.1,1.0,594497
25.0,350,1.2,0.5,606596
25.0,350,1.2,0.6,606596
25.0,350,1.2,0.7,606596
25.0,350,1.2,0.8,606596
25.0,350,1.2,0.9,606596
25.0,350,1.2,1.0,606596
25.0,350,1.3,0.5,594194
25.0,350,1.3,0.6,594194
25.0,350,1.3,0.7,594194
25.0,350,1.3,0.8,594194
25.0,350,1.3,0.9,594194
25.0,350,1.3,1.0,594194
25.0,350,1.4,0.5,591548
25.0,350,1.4,0.6,591548
25.0,350,1.4,0.7,591548
25.0,350,1.4,0.8,591548
25.0,350,1.4,0.9,591548
25.0,350,1.4,1.0,591548
25.0,350,1.5,0.5,591548
25.0,350,1.5,0.6,591548
25.0,350,1.5,0.7,591548
25.0,350,1.5,0.8,591548
25.0,350,1.5,0.9,591548
25.0,350,1.5,1.0,591548
16.666666666666664,100,1.0,0.5,654638
16.666666666666664,100,1.0,0.6,654638
16.666666666666664,100,1.0,0.7,654638
16.666666666666664,100,1.0,0.8,654638
16.666666666666664,100,1.0,0.9,654638
16.666666666666664,100,1.0,1.0,654638
16.666666666666664,100,1.1,0.5,605486
16.666666666666664,100,1.1,0.6,605486
16.666666666666664,100,1.1,0.7,605486
16.666666666666664,100,1.1,0.8,605486
16.666666666666664,100,1.1,0.9,605486
